winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Israel,{'p_607_0': 'Israel'},7529552454568.26,"{'China': 1.8177551376357715, 'France': 1.8270716910932931, 'Germany': 1.8351668676127026, 'India': 1.8374770773330071, 'Israel': 1.8547321331045759, 'Japan': 1.8157804232697852, 'Russia': 1.8471946736600975, 'UAE': 1.8107917092581043, 'UK': 1.8110422407193885, 'ULA': 1.8481718918441774, 'USA': 1.8384011741711141, 'SpaceX': 1.849938296101524}",607,2013,0.6781725169436913,True,SpaceX,0.004793837003051804,12,0.26924546639762104,True
SpaceX,"{'p_611_0': 'SpaceX', 'p_611_1': 'SpaceX'}",1.650361659919471e+18,"{'China': 1.8182581687355794, 'France': 1.8276094539591141, 'Germany': 1.8356284806083913, 'India': 1.8379650891818258, 'Israel': 1.8323112776404356, 'Japan': 1.8162834543695934, 'Russia': 1.8476445983536842, 'UAE': 1.811241633951691, 'UK': 1.8114921654129752, 'ULA': 1.848659903692996, 'USA': 1.8388301605344273, 'SpaceX': 1.8503255296227041}",611,2015,0.9474179833413123,True,SpaceX,0.0016656259297080922,12,0.0,True
ULA,{'p_613_0': 'ULA'},7.495890266645835e+18,"{'China': 1.8187586488103575, 'France': 1.8281444896644645, 'Germany': 1.8360877526229626, 'India': 1.838450626172844, 'Israel': 1.8327968146314537, 'Japan': 1.8167839344443713, 'Russia': 1.8480922413411196, 'UAE': 1.8116892769391266, 'UK': 1.8119398084004104, 'ULA': 1.8491454406840142, 'USA': 1.8392569713762847, 'SpaceX': 1.8357567351504502}",613,2016,0.6433396218697132,True,SpaceX,0.0010531993428946063,12,0.30407836147159917,True
Russia,"{'p_614_1': 'Russia', 'p_614_0': 'Russia'}",7.736470159159745e+18,"{'China': 1.8192566027032522, 'France': 1.8286768247677851, 'Germany': 1.8365447064540512, 'India': 1.8389337124074538, 'Israel': 1.8332799008660636, 'Japan': 1.817281888337266, 'Russia': 1.8485376248427887, 'UAE': 1.8121346604407957, 'UK': 1.8123851919020795, 'ULA': 1.8281318691441868, 'USA': 1.8396816278829937, 'SpaceX': 1.8361331529118718}",614,2019,0.6691759060280565,False,SpaceX,0.008855996959794998,12,0.2782420773132558,True
USA,"{'p_626_1': 'USA', 'p_626_0': 'USA'}",5.697007965604146e+18,"{'China': 1.8197520549011659, 'France': 1.8292064854466756, 'Germany': 1.8369993645723797, 'India': 1.8394143716414402, 'Israel': 1.83376056010005, 'Japan': 1.8177773405351796, 'Russia': 1.7969299298800658, 'UAE': 1.8125778063584503, 'UK': 1.812828337819734, 'ULA': 1.8285989859560514, 'USA': 1.8401041509370542, 'SpaceX': 1.8365076795696431}",626,2022,0.7534756519314919,True,SpaceX,0.0006897792956139792,12,0.19394233140982042,True
India,"{'p_629_1': 'India', 'p_629_0': 'India'}",15003049684138.367,"{'China': 1.8202450295414858, 'France': 1.8297334975050887, 'Germany': 1.837451749127934, 'India': 1.8398926272915084, 'Israel': 1.8342388157501182, 'Japan': 1.8182703151754995, 'Russia': 1.7973602334238676, 'UAE': 1.8130187362812258, 'UK': 1.81326926774251, 'ULA': 1.8290637669042158, 'USA': 1.8234335111403828, 'SpaceX': 1.8368803333699142}",629,2012,0.7213064663142137,True,SpaceX,0.0024408781635743004,12,0.22611151702709864,True
Germany,{'p_631_1': 'Germany'},8.734961435568122e+18,"{'China': 1.8207355504186558, 'France': 1.8302578863803542, 'Germany': 1.837901881955993, 'India': 1.8192275241522804, 'Israel': 1.8347146909002694, 'Japan': 1.8187608360526695, 'Russia': 1.7977883951475984, 'UAE': 1.8134574714915197, 'UK': 1.8137080029528039, 'ULA': 1.8295262344222962, 'USA': 1.823842633833526, 'SpaceX': 1.8372511322995932}",631,2019,0.6696646208242205,False,SpaceX,0.0006507496563996629,12,0.2777533625170918,True
SpaceX,"{'p_632_2': 'SpaceX', 'p_632_0': 'SpaceX'}",4.749356812390664e+18,"{'China': 1.8212236409905944, 'France': 1.8307796771500426, 'Germany': 1.7847257372999736, 'India': 1.8196877003566152, 'Israel': 1.8351882083080273, 'Japan': 1.8192489266246081, 'Russia': 1.7982144355270087, 'UAE': 1.8138940329707323, 'UK': 1.8141445644320164, 'ULA': 1.829986410626631, 'USA': 1.8242497295119844, 'SpaceX': 1.8376200940912002}",632,2020,0.9474179833413123,True,SpaceX,0.0024318857831728824,12,0.0,True
Israel,{},0.0,"{'China': 1.8217093243849658, 'France': 1.8312988945386666, 'Germany': 1.7851601457341166, 'India': 1.820145607052175, 'Israel': 1.835659390410522, 'Japan': 1.8197346100189797, 'Russia': 1.7986383747495784, 'UAE': 1.8143284414048755, 'UK': 1.8145789728661592, 'ULA': 1.830444317322191, 'USA': 1.824654817465563, 'SpaceX': 1.8237741830085277}",633,2023,0.6781725169436913,True,SpaceX,0.0043604958718554965,12,0.26924546639762104,True
France,{'p_636_0': 'France'},3.2530670096909916e+18,"{'China': 1.8221926234053045, 'France': 1.8318155629242296, 'Germany': 1.785592421519291, 'India': 1.820601265738338, 'Israel': 1.8151568546244063, 'Japan': 1.8202179090393185, 'Russia': 1.799060232719864, 'UAE': 1.8147607171900497, 'UK': 1.815011248651334, 'ULA': 1.8308999760083537, 'USA': 1.8250579167137242, 'SpaceX': 1.8241331685086173}",636,2014,0.575538597456634,True,SpaceX,0.0009155869158758989,12,0.3718793858846783,True
ULA,{'p_637_0': 'ULA'},5636394808882.094,"{'China': 1.8226735605369992, 'France': 1.8072965982988065, 'Germany': 1.7860225847670403, 'India': 1.8210546976145323, 'Israel': 1.815610286500601, 'Japan': 1.820698846171013, 'Russia': 1.7994800290647222, 'UAE': 1.815190880437799, 'UK': 1.8154414118990831, 'ULA': 1.8313534078845481, 'USA': 1.8254590460105784, 'SpaceX': 1.824490399641865}",637,2012,0.6433396218697132,True,SpaceX,0.0058943618739697445,12,0.30407836147159917,True
USA,{},0.0,"{'China': 1.8231521579531416, 'France': 1.8077908915847416, 'Germany': 1.7864506553095805, 'India': 1.8215059235857491, 'Israel': 1.8160615124718178, 'Japan': 1.8211774435871555, 'Russia': 1.7998977831384142, 'UAE': 1.815618950980339, 'UK': 1.8158694824416233, 'ULA': 1.8120179867951824, 'USA': 1.825858223849763, 'SpaceX': 1.82484589287803}",638,2021,0.7534756519314919,False,SpaceX,0.001012330971732922,12,0.19394233140982042,True
SpaceX,{'p_641_0': 'SpaceX'},4.331127744536277e+18,"{'China': 1.8236284375202398, 'France': 1.808282791006478, 'Germany': 1.786876652704911, 'India': 1.8219549642679302, 'Israel': 1.8165105531539987, 'Japan': 1.8216537231542538, 'Russia': 1.800313514027593, 'UAE': 1.8160449483756698, 'UK': 1.8162954798369535, 'ULA': 1.812455050900836, 'USA': 1.7798935779607827, 'SpaceX': 1.8251996644591466}",641,2024,0.9474179833413123,False,SpaceX,0.0015712269389067668,12,0.0,True
China,{},0.0,"{'China': 1.824102420803805, 'France': 1.8087723188367788, 'Germany': 1.787300596241811, 'India': 1.822401839993234, 'Israel': 1.8169574288793027, 'Japan': 1.822127706437819, 'Russia': 1.8007272405561798, 'UAE': 1.8164688919125695, 'UK': 1.8167194233738537, 'ULA': 1.8128900077922019, 'USA': 1.7802805836912303, 'SpaceX': 1.7863835727612418}",645,2021,0.6966244963664098,True,SpaceX,0.0017005808105710063,12,0.25079348697490256,True
India,"{'p_649_0': 'India', 'p_649_1': 'India'}",7.425875393462289e+18,"{'China': 1.8028838558583948, 'France': 1.8092594970431768, 'Germany': 1.7877225049447216, 'India': 1.8228465708151824, 'Israel': 1.8174021597012509, 'Japan': 1.8225994147078222, 'Russia': 1.801138981290128, 'UAE': 1.8168908006154805, 'UK': 1.8171413320767642, 'ULA': 1.8133228769879444, 'USA': 1.7806657318808836, 'SpaceX': 1.786728059774632}",649,2014,0.7213064663142137,True,SpaceX,0.00024715610736025795,12,0.22611151702709864,True
Japan,{'p_650_0': 'Japan'},6.644224843530085e+18,"{'China': 1.8033392933648167, 'France': 1.809744347293484, 'Germany': 1.788142397578519, 'India': 1.8038227785514769, 'Israel': 1.81784476539976, 'Japan': 1.8230688689440337, 'Russia': 1.8015487545420814, 'UAE': 1.8173106932492775, 'UK': 1.8175612247105617, 'ULA': 1.8137536777404208, 'USA': 1.7810490396596521, 'SpaceX': 1.7870709006744843}",650,2019,0.5903638008013787,True,SpaceX,0.005224103544273717,12,0.3570541825399336,True
Israel,{'p_654_0': 'Israel'},7.237388247003613e+18,"{'China': 1.803792564214149, 'France': 1.8102268909611816, 'Germany': 1.7885602926531805, 'India': 1.8042515298515225, 'Israel': 1.8182852654860588, 'Japan': 1.8018938004007008, 'Russia': 1.8019565783759284, 'UAE': 1.8177285883239391, 'UK': 1.8179791197852233, 'ULA': 1.8141824290404664, 'USA': 1.7814305239247559, 'SpaceX': 1.7874121105741319}",654,2018,0.6781725169436913,True,SpaceX,0.00030614570083553616,12,0.26924546639762104,True
UK,{'p_655_0': 'UK'},6.435077895093548e+18,"{'China': 1.804243688211753, 'France': 1.8107071491306865, 'Germany': 1.7889762084283467, 'India': 1.8046782504331338, 'Israel': 1.7994282825732713, 'Japan': 1.8023449243983047, 'Russia': 1.8023624706112535, 'UAE': 1.8181445040991053, 'UK': 1.8183950355603895, 'ULA': 1.8146091496220778, 'USA': 1.7818102013448907, 'SpaceX': 1.787751704382509}",655,2019,0.8150116957582139,True,SpaceX,0.0002505314612841758,12,0.13240628758309847,True
UAE,{'p_658_0': 'UAE'},7.666224967092348e+18,"{'China': 1.8046926848963014, 'France': 1.8111851426025039, 'Germany': 1.7893901629177837, 'India': 1.8051029587780447, 'Israel': 1.7998529909181822, 'Japan': 1.8027939210828532, 'Russia': 1.8027664488276924, 'UAE': 1.8185584585885426, 'UK': 1.8011524303183402, 'ULA': 1.8150338579669887, 'USA': 1.7821880883642993, 'SpaceX': 1.788089696807794}",658,2022,0.8450644872980295,False,SpaceX,0.0035246006215539083,12,0.10235349604328281,True
ULA,{},0.0,"{'China': 1.805139573544509, 'France': 1.8116608918982642, 'Germany': 1.7898021738937446, 'India': 1.805525673120202, 'Israel': 1.8002757052603395, 'Japan': 1.8032408097310608, 'Russia': 1.8031685303691884, 'UAE': 1.7679789981139287, 'UK': 1.8015545118598362, 'ULA': 1.815456572309146, 'USA': 1.7825642012067553, 'SpaceX': 1.7884261023609709}",660,2024,0.6433396218697132,False,SpaceX,0.003795680410881852,12,0.30407836147159917,True
France,{'p_662_0': 'France'},4.406444308408828e+18,"{'China': 1.8055843731757624, 'France': 1.8121344172656504, 'Germany': 1.7902122588912375, 'India': 1.8059464114501447, 'Israel': 1.8006964435902821, 'Japan': 1.8036856093623141, 'Russia': 1.8035687323481566, 'UAE': 1.7683792000928968, 'UK': 1.8019547138388043, 'ULA': 1.7630797507155536, 'USA': 1.7829385558794573, 'SpaceX': 1.7887609353593135}",662,2020,0.575538597456634,True,SpaceX,0.006188005815505715,12,0.3718793858846783,True
India,{'p_663_0': 'India'},6.37273178625938e+18,"{'China': 1.8060271025566454, 'France': 1.7900509557151367, 'Germany': 1.7906204352121975, 'India': 1.806365191519283, 'Israel': 1.801115223659421, 'Japan': 1.8041283387431972, 'Russia': 1.8039670716495575, 'UAE': 1.7687775393942977, 'UK': 1.8023530531402052, 'ULA': 1.7634879270365134, 'USA': 1.7833111681768394, 'SpaceX': 1.789094209929793}",663,2016,0.7213064663142137,True,SpaceX,0.0003380889626376504,12,0.22611151702709864,True
China,"{'p_668_0': 'China', 'p_668_2': 'China', 'p_668_1': 'China'}",7.636542561940415e+18,"{'China': 1.806467780205368, 'France': 1.7905051958382696, 'Germany': 1.7910267199295709, 'India': 1.7887885159852512, 'Israel': 1.8015320629842289, 'Japan': 1.8045690163919197, 'Russia': 1.80436356493488, 'UAE': 1.76917403267962, 'UK': 1.8027495464255279, 'ULA': 1.763894211753887, 'USA': 1.7836820536842977, 'SpaceX': 1.7894259400124115}",668,2019,0.6966244963664098,False,SpaceX,0.0018987638134482232,12,0.25079348697490256,True
Japan,{'p_669_0': 'Japan'},5.149553544339237e+18,"{'China': 1.750036397836313, 'France': 1.7909573399208805, 'Germany': 1.7914311298913075, 'India': 1.7891929259469879, 'Israel': 1.8019469788503382, 'Japan': 1.8050076605826495, 'Russia': 1.8047582286460397, 'UAE': 1.7695686963907797, 'UK': 1.8031442101366877, 'ULA': 1.7642986217156236, 'USA': 1.784051227781836, 'SpaceX': 1.7897561393634627}",669,2025,0.5903638008013787,False,SpaceX,0.0002494319366097564,12,0.3570541825399336,True
Russia,{'p_673_0': 'Russia'},6.376774403001425e+18,"{'China': 1.7504607247257917, 'France': 1.7914074065523655, 'Germany': 1.7918336817242695, 'India': 1.78959547777995, 'Israel': 1.8023599883165495, 'Japan': 1.7486322854980267, 'Russia': 1.8051510790091931, 'UAE': 1.7699615467539331, 'UK': 1.803537060499841, 'ULA': 1.7647011735485854, 'USA': 1.7844187056476333, 'SpaceX': 1.7900848215587224}",673,2022,0.6691759060280565,True,SpaceX,0.0016140185093520554,12,0.2782420773132558,True
UK,"{'p_676_1': 'UK', 'p_676_0': 'UK'}",6.101671431185126e+18,"{'China': 1.7508831102728002, 'France': 1.7918554140792131, 'Germany': 1.7922343918380546, 'India': 1.7899961878937352, 'Israel': 1.8027711082187547, 'Japan': 1.7490546710450352, 'Russia': 1.789021136561059, 'UAE': 1.770352599783207, 'UK': 1.803928113529115, 'ULA': 1.7651018836623704, 'USA': 1.7847845022615343, 'SpaceX': 1.790411999996571}",676,2024,0.8150116957582139,True,SpaceX,0.0011570053103602262,12,0.13240628758309847,True
Israel,{'p_678_0': 'Israel'},4.807116807308268e+18,"{'China': 1.7513035715495002, 'France': 1.7923013806091843, 'Germany': 1.792633276428737, 'India': 1.7903950724844173, 'Israel': 1.803180355173775, 'Japan': 1.7494751323217352, 'Russia': 1.7894014580957012, 'UAE': 1.7707418712843523, 'UK': 1.787839504699554, 'ULA': 1.765500768253053, 'USA': 1.7851486324084642, 'SpaceX': 1.7907376879010477}",678,2016,0.6781725169436913,True,SpaceX,0.01054707874503813,12,0.26924546639762104,True
Germany,{'p_679_0': 'Germany'},7.873260239619873e+18,"{'China': 1.7517221254068405, 'France': 1.79274532401541, 'Germany': 1.79303035148253, 'India': 1.7907921475382107, 'Israel': 1.7857232130528262, 'Japan': 1.7498936861790755, 'Russia': 1.7897800543046158, 'UAE': 1.771129376858315, 'UK': 1.7882181009084683, 'ULA': 1.765897843306846, 'USA': 1.7855111106817727, 'SpaceX': 1.7910618983248416}",679,2020,0.6696646208242205,True,SpaceX,0.0002850274671200026,12,0.2777533625170918,True
France,{'p_681_0': 'France'},2.1518062685495736e+18,"{'China': 1.7521387884783337, 'France': 1.7931872619403944, 'Germany': 1.7766524460896695, 'India': 1.7911874288350509, 'Israel': 1.7861184943496664, 'Japan': 1.7503103492505687, 'Russia': 1.7901569402333815, 'UAE': 1.7715151319047364, 'UK': 1.7885949868372342, 'ULA': 1.7662931246036861, 'USA': 1.785871951486505, 'SpaceX': 1.7913846441522163}",681,2019,0.575538597456634,False,SpaceX,0.0018026177881780292,12,0.3718793858846783,True
SpaceX,{'p_686_0': 'SpaceX'},2.8696092302764867e+18,"{'China': 1.7525535771837562, 'France': 1.7347243133694388, 'Germany': 1.7770364658103084, 'India': 1.791580931952105, 'Israel': 1.7865119974667205, 'Japan': 1.7507251379559912, 'Russia': 1.790532130734244, 'UAE': 1.7718991516253753, 'UK': 1.7889701773380968, 'ULA': 1.7666866277207403, 'USA': 1.7862311690426034, 'SpaceX': 1.7917059381018756}",686,2016,0.9474179833413123,True,SpaceX,0.0001250061497706234,12,0.0,True
India,{'p_694_0': 'India'},1.6231371058713165e+18,"{'China': 1.7529665077327663, 'France': 1.7351492153989425, 'Germany': 1.777418765212392, 'India': 1.7919726722672058, 'Israel': 1.7869037377818213, 'Japan': 1.7511380685050013, 'Russia': 1.790905640469392, 'UAE': 1.772281451027459, 'UK': 1.7893436870732446, 'ULA': 1.767078368035841, 'USA': 1.7865887773880447, 'SpaceX': 1.7797066427368586}",694,2015,0.7213064663142137,True,SpaceX,0.0010670317978138666,12,0.22611151702709864,True
Russia,{'p_695_0': 'Russia'},3.8572227105514445e+18,"{'China': 1.7533775961284492, 'France': 1.7355722218683112, 'Germany': 1.7777993591118983, 'India': 1.7756357619657228, 'Israel': 1.787293730476828, 'Japan': 1.7515491569006842, 'Russia': 1.7912774839141599, 'UAE': 1.7726620449269652, 'UK': 1.7897155305180126, 'ULA': 1.767468360730848, 'USA': 1.7869447903819071, 'SpaceX': 1.7800198924076187}",695,2016,0.6691759060280565,False,SpaceX,0.0015619533961472865,12,0.2782420773132558,True
UK,{'p_697_1': 'UK'},3.2523507562699904e+18,"{'China': 1.7537868581707863, 'France': 1.7359933490355917, 'Germany': 1.7781782621367683, 'India': 1.7760146649905928, 'Israel': 1.7876819905409196, 'Japan': 1.7519584189430213, 'Russia': 1.7449324709490455, 'UAE': 1.7730409479518352, 'UK': 1.7900857219640218, 'ULA': 1.7678566207949395, 'USA': 1.787299221707376, 'SpaceX': 1.7803317503957379}",697,2023,0.8150116957582139,True,SpaceX,0.00240373142310224,12,0.13240628758309847,True
Israel,{'p_700_0': 'Israel'},9.671457568918262e+18,"{'China': 1.754194309460055, 'France': 1.7364126129533357, 'Germany': 1.778555488730051, 'India': 1.7763918915838754, 'Israel': 1.7880685327738175, 'Japan': 1.75236587023229, 'Russia': 1.745292923439811, 'UAE': 1.7734181745451179, 'UK': 1.775029781087293, 'ULA': 1.7682431630278375, 'USA': 1.7876520848746869, 'SpaceX': 1.780642228588639}",700,2018,0.6781725169436913,True,SpaceX,0.0004164478991306453,12,0.26924546639762104,True
USA,{'p_702_0': 'USA'},6.970263268649009e+18,"{'China': 1.754599965400152, 'France': 1.7368300294720234, 'Germany': 1.7789310531529852, 'India': 1.7767674560068096, 'Israel': 1.7718674860042714, 'Japan': 1.752771526172387, 'Russia': 1.7456517876718134, 'UAE': 1.773793738968052, 'UK': 1.7753886453192957, 'ULA': 1.7686280020429623, 'USA': 1.7880033932240071, 'SpaceX': 1.780951338724103}",702,2018,0.7534756519314919,True,SpaceX,0.007052054499904203,12,0.19394233140982042,True
SpaceX,{},0.0,"{'China': 1.7550038412018556, 'France': 1.7372456142434167, 'Germany': 1.7793049694880145, 'India': 1.777141372341839, 'Israel': 1.7722414023393007, 'Japan': 1.7531754019740906, 'Russia': 1.7460090771012946, 'UAE': 1.7741676553030814, 'UK': 1.775745934748777, 'ULA': 1.7690111522705259, 'USA': 1.7739959434010995, 'SpaceX': 1.7812590923927552}",703,2022,0.9474179833413123,True,SpaceX,0.0019541229047406183,12,0.0,True
Germany,{'p_708_0': 'Germany'},3.1811435191857915e+18,"{'China': 1.7554059518860168, 'France': 1.7376593827238427, 'Germany': 1.7796772516417438, 'India': 1.7775136544955683, 'Israel': 1.7726136844930303, 'Japan': 1.7535775126582518, 'Russia': 1.7463648050164755, 'UAE': 1.7745399374568107, 'UK': 1.7761016626639576, 'ULA': 1.7693926279605567, 'USA': 1.774337145630969, 'SpaceX': 1.769796690415725}",708,2024,0.6696646208242205,False,SpaceX,0.0021635971461755332,12,0.2777533625170918,True
India,{'p_714_0': 'India'},6014646596351.681,"{'China': 1.755806312286683, 'France': 1.7380713501774108, 'Germany': 1.73213348414047, 'India': 1.777884316201658, 'Israel': 1.77298434619912, 'Japan': 1.753977873058918, 'Russia': 1.7467189845403226, 'UAE': 1.7749105991629004, 'UK': 1.776455842187805, 'ULA': 1.76977244318587, 'USA': 1.7746768626960445, 'SpaceX': 1.7700969607162245}",714,2012,0.7213064663142137,True,SpaceX,0.0014284740138530427,12,0.22611151702709864,True
UK,"{'p_715_0': 'UK', 'p_715_1': 'UK'}",4.4427901488237164e+18,"{'China': 1.7562049370541635, 'France': 1.7384815316791644, 'Germany': 1.732494053809345, 'India': 1.762658314635627, 'Israel': 1.7733534010211205, 'Japan': 1.7543764978263985, 'Russia': 1.747071628633257, 'UAE': 1.7752796539849012, 'UK': 1.7768084862807396, 'ULA': 1.7701506118449677, 'USA': 1.7750151070275257, 'SpaceX': 1.7703959292918348}",715,2021,0.8150116957582139,True,SpaceX,0.0015288322958384448,12,0.13240628758309847,True
UAE,{'p_720_0': 'UAE'},7.925513892196644e+18,"{'China': 1.7566018406580275, 'France': 1.7388899421181683, 'Germany': 1.7328530666271518, 'India': 1.7630173274534333, 'Israel': 1.7737208623552503, 'Japan': 1.7547734014302625, 'Russia': 1.7474227500958093, 'UAE': 1.775647115319031, 'UK': 1.7626814918128346, 'ULA': 1.7705271476648896, 'USA': 1.7753518909032493, 'SpaceX': 1.770693606994733}",720,2015,0.8450644872980295,True,SpaceX,0.0002952244157816697,12,0.10235349604328281,True
USA,{'p_721_0': 'USA'},6259021573051.917,"{'China': 1.7569970373900459, 'France': 1.739296596200533, 'Germany': 1.7332105355212821, 'India': 1.7633747963475637, 'Israel': 1.774086743433117, 'Japan': 1.7551685981622809, 'Russia': 1.7477723615712177, 'UAE': 1.760497005664895, 'UK': 1.7630237422222548, 'ULA': 1.7709020642039994, 'USA': 1.7756872264501846, 'SpaceX': 1.7709900045437466}",721,2012,0.7534756519314919,False,SpaceX,0.001600483017067722,12,0.19394233140982042,True
Israel,{'p_724_0': 'Israel'},2.545437031418454e+18,"{'China': 1.7573905413670685, 'France': 1.7397015084523768, 'Germany': 1.7335664732609088, 'India': 1.7637307340871904, 'Israel': 1.7744510573243852, 'Japan': 1.7555621021393035, 'Russia': 1.7481204755479798, 'UAE': 1.7608529434045217, 'UK': 1.763364526662847, 'ULA': 1.7712753748547176, 'USA': 1.7338952454996592, 'SpaceX': 1.7712851325265138}",724,2020,0.6781725169436913,False,SpaceX,0.0031659247978714777,12,0.26924546639762104,True
ULA,{'p_726_0': 'ULA'},5.315549063957285e+18,"{'China': 1.7577823665338506, 'France': 1.7401046932227349, 'Germany': 1.733920892459536, 'India': 1.764085153285818, 'Israel': 1.7270851823156195, 'Japan': 1.7559539273060856, 'Russia': 1.7484671043623459, 'UAE': 1.761207362603149, 'UK': 1.763703857211122, 'ULA': 1.7716470928461994, 'USA': 1.734221263745009, 'SpaceX': 1.7715790014016002}",726,2018,0.6433396218697132,True,SpaceX,6.809144459918315e-05,12,0.30407836147159917,True
SpaceX,{'p_729_0': 'SpaceX'},3.9754134494423967e+18,"{'China': 1.7581725266658146, 'France': 1.7405061646864, 'Germany': 1.7342738055775038, 'India': 1.7644380664037853, 'Israel': 1.727438095433587, 'Japan': 1.7563440874380496, 'Russia': 1.7488122602007685, 'UAE': 1.7615602757211166, 'UK': 1.764041745796947, 'ULA': 1.7560105109439101, 'USA': 1.7345458965976486, 'SpaceX': 1.7718716215005732}",729,2022,0.9474179833413123,True,SpaceX,0.007433555096787892,12,0.0,True
India,{'p_733_0': 'India'},4.287587463887086e+18,"{'China': 1.758561035371764, 'France': 1.7409059368467155, 'Germany': 1.7346252249244367, 'India': 1.7647894857507183, 'Israel': 1.72778951478052, 'Japan': 1.756732596143999, 'Russia': 1.749155955102299, 'UAE': 1.7619116950680496, 'UK': 1.7643782042058906, 'ULA': 1.7563702001128148, 'USA': 1.7348691553807867, 'SpaceX': 1.760894382798575}",733,2016,0.7213064663142137,False,SpaceX,0.00041128154482761303,12,0.22611151702709864,True
UK,{'p_736_0': 'UK'},1.1058332513026883e+18,"{'China': 1.75894790609654, 'France': 1.7413040235383086, 'Germany': 1.7349751626616516, 'India': 1.7192958741954687, 'Israel': 1.7281394525177352, 'Japan': 1.757119466868775, 'Russia': 1.7494982009609394, 'UAE': 1.7622616328052647, 'UK': 1.7647132440815274, 'ULA': 1.756728372805826, 'USA': 1.7351910512812074, 'SpaceX': 1.7611801057645486}",736,2015,0.8150116957582139,True,SpaceX,0.0024516112762626996,12,0.13240628758309847,True
UAE,{'p_738_0': 'UAE'},1.0151253860760259e+19,"{'China': 1.7593331521236255, 'France': 1.74170043842977, 'Germany': 1.735323630804511, 'India': 1.7196366827624747, 'Israel': 1.7284879206605943, 'Japan': 1.7575047128958605, 'Russia': 1.7498390095279457, 'UAE': 1.7626101009481239, 'UK': 1.7514096615365213, 'ULA': 1.757085041321059, 'USA': 1.7355115953514364, 'SpaceX': 1.7614646288117557}",738,2018,0.8450644872980295,False,SpaceX,0.0011454721363681752,12,0.10235349604328281,True
SpaceX,"{'p_739_0': 'SpaceX', 'p_739_1': 'SpaceX', 'p_739_2': 'SpaceX'}",1.0039373859406723e+19,"{'China': 1.7597167865776981, 'France': 1.7420951950262817, 'Germany': 1.7356706412247322, 'India': 1.7199760656486158, 'Israel': 1.7288349310808155, 'Japan': 1.7578883473499332, 'Russia': 1.7501783924140866, 'UAE': 1.7171882059247805, 'UK': 1.7517351861652872, 'ULA': 1.757440217809605, 'USA': 1.7358307985118655, 'SpaceX': 1.7617479616334124}",739,2021,0.9474179833413123,True,SpaceX,0.0020311750557142627,12,0.0,True
China,{'p_741_1': 'China'},5.832423358223703e+18,"{'China': 1.7600988224271341, 'France': 1.7424883066721937, 'Germany': 1.736016205652653, 'India': 1.7203140343263885, 'Israel': 1.7291804955087364, 'Japan': 1.7582703831993691, 'Russia': 1.7505163610918595, 'UAE': 1.7175261746025532, 'UK': 1.752059354333038, 'ULA': 1.7577939142778463, 'USA': 1.736148671552836, 'SpaceX': 1.7512425463261725}",741,2017,0.6966244963664098,True,SpaceX,0.0018284392277649886,12,0.25079348697490256,True
Japan,"{'p_742_4': 'Japan', 'p_742_3': 'Japan', 'p_742_1': 'Japan', 'p_742_0': 'Japan'}",7.599897200302213e+18,"{'China': 1.7433818664089609, 'France': 1.742879786553548, 'Germany': 1.7363603356794521, 'India': 1.7206506001321888, 'Israel': 1.7295246255355354, 'Japan': 1.7586508332586979, 'Russia': 1.7508529268976598, 'UAE': 1.7178627404083535, 'UK': 1.7523821769132635, 'ULA': 1.758146142589733, 'USA': 1.7364652251366817, 'SpaceX': 1.751519364404976}",742,2014,0.5903638008013787,True,SpaceX,0.0005046906689649688,12,0.3570541825399336,True
ULA,{'p_744_1': 'ULA'},1.8813973611654843e+18,"{'China': 1.7437506381353196, 'France': 1.7432696477005543, 'Germany': 1.736703042759324, 'India': 1.7209857742684402, 'Israel': 1.7298673326154073, 'Japan': 1.741987500308546, 'Russia': 1.751188101033911, 'UAE': 1.718197914544605, 'UK': 1.7527036646509502, 'ULA': 1.7584969144690064, 'USA': 1.7367804697997289, 'SpaceX': 1.7517950378657456}",744,2024,0.6433396218697132,False,SpaceX,0.005793249818056179,12,0.30407836147159917,True
UK,{'p_746_0': 'UK'},4.205147371838469e+18,"{'China': 1.7441178908725168, 'France': 1.743657902990022, 'Germany': 1.7370443382116147, 'India': 1.7213195678056818, 'Israel': 1.730208628067698, 'Japan': 1.7423547530457433, 'Russia': 1.7515218945711526, 'UAE': 1.7185317080818465, 'UK': 1.7530238281645862, 'ULA': 1.7116623144343617, 'USA': 1.7370944159542616, 'SpaceX': 1.7520695758137599}",746,2018,0.8150116957582139,True,SpaceX,0.0009542523508263567,12,0.13240628758309847,True
SpaceX,"{'p_751_1': 'SpaceX', 'p_751_0': 'SpaceX'}",9.94311978572518e+18,"{'China': 1.7444836366579417, 'France': 1.7440445651477385, 'Germany': 1.7373842332229161, 'India': 1.7216519916846158, 'Israel': 1.7305485230789994, 'Japan': 1.7427204988311682, 'Russia': 1.7518543184500865, 'UAE': 1.7188641319607805, 'UK': 1.7404689591501592, 'ULA': 1.712002209445663, 'USA': 1.7374070738904481, 'SpaceX': 1.7523429872475091}",751,2017,0.9474179833413123,True,SpaceX,0.0004886687974225978,12,0.0,True
