winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
Israel,{'p_89_0': 'SpaceX'},3.237053784564474e+17,"{'China': 0.7716507177033493, 'France': 0.6572368421052631, 'Germany': 0.601530612244898, 'India': 0.7353524524256232, 'Israel': 0.7843818984547463, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7700336700336702, 'UK': 0.7484025559105432, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 4.450149879107762e-18, 'France': 1.7050694992957196e-09, 'Germany': 2.9958863425968724e-12, 'India': 4.485196365968276e-10, 'Israel': 0.9999999975106824, 'Japan': 4.430298259451137e-12, 'Russia': 6.339675869084856e-14, 'UAE': 6.226215010431855e-18, 'UK': 3.7570457375984815e-18, 'ULA': 3.2952313296987777e-15, 'USA': 3.282354653250652e-10, 'SpaceX': 1.676778833373998e-16}",89,2018,0.760047313928979,True,SpaceX,0.17497262523952928,1,0.1932609858321065,True
UK,{'p_90_0': 'SpaceX'},4.066764683097001e+17,"{'China': 0.7716507177033493, 'France': 0.6572368421052631, 'Germany': 0.601530612244898, 'India': 0.7353524524256232, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7700336700336702, 'UK': 0.7484025559105432, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 6.550356996716816e-19, 'France': 1.8698882307078267e-13, 'Germany': 3.2037121071495964e-24, 'India': 1.1753399940963957e-12, 'Israel': 8.76996987296829e-13, 'Japan': 2.0243286152772405e-20, 'Russia': 1.1727197017888929e-12, 'UAE': 6.885432460098175e-21, 'UK': 0.9999999999964816, 'ULA': 5.227510119691913e-23, 'USA': 5.095718159172673e-20, 'SpaceX': 1.0654766924084641e-13}",90,2019,0.8424731089686259,True,SpaceX,0.16057055527254194,1,0.11083519079245951,True
India,"{'p_94_0': 'SpaceX', 'p_94_1': 'SpaceX'}",3.195233325351242e+18,"{'China': 0.7716507177033493, 'France': 0.6572368421052631, 'Germany': 0.601530612244898, 'India': 0.7353524524256232, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7700336700336702, 'UK': 0.7651757188498404, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 3.3954453305210067e-19, 'France': 5.560034871876268e-19, 'Germany': 1.2180914708633226e-09, 'India': 0.9999999987779405, 'Israel': 4.2328725331526536e-13, 'Japan': 2.4917517565832925e-21, 'Russia': 4.3986269430458715e-14, 'UAE': 8.137061638632767e-13, 'UK': 2.6835080484933073e-12, 'ULA': 3.618471466783435e-15, 'USA': 9.195982878517745e-19, 'SpaceX': 2.5050461678003515e-17}",94,2016,0.8356141422236415,True,SpaceX,0.16057055527254194,1,0.11769415753744394,True
France,{'p_96_0': 'SpaceX'},1.6033675770652472e+18,"{'China': 0.7716507177033493, 'France': 0.6572368421052631, 'Germany': 0.601530612244898, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7700336700336702, 'UK': 0.7651757188498404, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 6.082861962957532e-11, 'France': 0.9999129704922722, 'Germany': 4.357309057561837e-11, 'India': 2.6315856457404913e-05, 'Israel': 2.2401443927382967e-05, 'Japan': 9.08810733986009e-15, 'Russia': 6.144305800890337e-10, 'UAE': 1.5641580979877212e-09, 'UK': 1.0152297449359889e-13, 'ULA': 8.135870468846875e-12, 'USA': 6.245439909594325e-08, 'SpaceX': 3.82474617066142e-05}",96,2019,0.5889058170663772,False,SpaceX,0.16057055527254194,1,0.3644024826947082,True
UAE,{'p_101_0': 'SpaceX'},1.765893581062995e+18,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.601530612244898, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7700336700336702, 'UK': 0.7651757188498404, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 2.240828685443247e-27, 'France': 3.0677514005810566e-21, 'Germany': 2.0535683730277315e-21, 'India': 6.576371777175783e-21, 'Israel': 3.606279049056081e-23, 'Japan': 1.6540359396678286e-27, 'Russia': 2.77316155376975e-17, 'UAE': 0.9999999999999996, 'UK': 4.701768043669327e-21, 'ULA': 4.6935085895727115e-23, 'USA': 8.960708090853301e-20, 'SpaceX': 4.478626388901286e-16}",101,2022,0.6961247422806927,True,SpaceX,0.16057055527254194,1,0.2571835574803928,True
UK,{'p_105_0': 'SpaceX'},2.962582584332995e+18,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.601530612244898, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7651757188498404, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 1.391588618666539e-13, 'France': 9.8366137959433e-11, 'Germany': 2.4769689994637534e-18, 'India': 6.412286082234688e-12, 'Israel': 1.0160410294292639e-10, 'Japan': 0.08985852087073697, 'Russia': 9.688003134803628e-12, 'UAE': 0.04652041229813903, 'UK': 0.8636210657364413, 'ULA': 1.956502887002215e-14, 'USA': 2.661385509169109e-15, 'SpaceX': 8.784507546399178e-10}",105,2020,0.8424731089686259,True,SpaceX,0.16057055527254194,1,0.11083519079245951,True
Germany,{'p_107_0': 'SpaceX'},9.685985112163683e+17,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.601530612244898, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 5.895495641782723e-15, 'France': 2.8064302074269196e-22, 'Germany': 0.9999999909447205, 'India': 1.430701881252316e-20, 'Israel': 3.8277963696227865e-18, 'Japan': 1.2940776916508117e-24, 'Russia': 1.6739042154822759e-22, 'UAE': 3.153049251184079e-17, 'UK': 9.898333147448472e-21, 'ULA': 1.1476882278201583e-11, 'USA': 9.043796681466538e-09, 'SpaceX': 3.1927798389376707e-21}",107,2014,0.5916684889019738,False,SpaceX,0.16057055527254194,1,0.3616398108591117,True
USA,"{'p_110_2': 'SpaceX', 'p_110_1': 'SpaceX', 'p_110_3': 'SpaceX'}",3.8354697148116157e+18,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 1.868805731661547e-08, 'France': 8.839193931971922e-14, 'Germany': 1.5144457670142096e-16, 'India': 6.11615513067579e-06, 'Israel': 1.3737347109547617e-10, 'Japan': 0.008677842616094575, 'Russia': 2.5877157917063766e-08, 'UAE': 2.539975532859714e-07, 'UK': 2.2352747681069008e-11, 'ULA': 1.0444719605435905e-14, 'USA': 0.9913154852332047, 'SpaceX': 2.5727297635643726e-07}",110,2017,0.6176984142361054,False,SpaceX,0.16057055527254194,1,0.33560988552498006,True
SpaceX,{},0.0,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 1.6828096815259795e-07, 'France': 3.8232071893908654e-16, 'Germany': 8.607859183399616e-14, 'India': 2.874301907253482e-21, 'Israel': 2.6441625526927506e-16, 'Japan': 1.2219167188521466e-13, 'Russia': 3.0361722938946804e-17, 'UAE': 8.081305199632516e-14, 'UK': 2.870279442592133e-20, 'ULA': 0.0008739134158036821, 'USA': 2.2402049981495373e-18, 'SpaceX': 0.9991259183029384}",116,2017,0.9533082997610854,False,SpaceX,0.16057055527254194,1,0.0,True
France,"{'p_117_1': 'SpaceX', 'p_117_2': 'SpaceX', 'p_117_0': 'SpaceX'}",2.376874886606451e+18,"{'China': 0.7716507177033493, 'France': 0.6102913533834586, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.8928571428571429}","{'China': 4.379420025550257e-08, 'France': 0.5666416876501861, 'Germany': 2.514786626402776e-12, 'India': 3.258653153735925e-07, 'Israel': 4.152789680777057e-11, 'Japan': 0.00015154063586088722, 'Russia': 4.525911595054666e-08, 'UAE': 0.3095343133479743, 'UK': 8.458257009629931e-10, 'ULA': 0.12367203371479801, 'USA': 5.201848451314855e-09, 'SpaceX': 3.6408322298517903e-09}",117,2021,0.5889058170663772,True,SpaceX,0.09188923659122328,1,0.3644024826947082,True
Israel,{'p_119_0': 'SpaceX'},3314201364939.878,"{'China': 0.7716507177033493, 'France': 0.6362719298245614, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8009679062659196, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.8928571428571429}","{'China': 2.3054741759633035e-11, 'France': 3.169643851392176e-16, 'Germany': 2.0980235220741287e-11, 'India': 0.21003053021699458, 'Israel': 0.786935258563808, 'Japan': 0.003028276713478308, 'Russia': 5.923815298460132e-06, 'UAE': 2.304412894541775e-09, 'UK': 6.664520435971873e-13, 'ULA': 7.910864320210456e-09, 'USA': 1.3974603422614562e-16, 'SpaceX': 4.3044131803234913e-10}",119,2013,0.760047313928979,True,SpaceX,0.09188923659122328,1,0.1932609858321065,True
China,{'p_121_0': 'SpaceX'},3107570794545.749,"{'China': 0.7716507177033493, 'France': 0.6362719298245614, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.8928571428571429}","{'China': 0.9999999447069563, 'France': 2.2554540904194756e-21, 'Germany': 3.3328869872916817e-19, 'India': 2.0392064275502022e-10, 'Israel': 4.451340750128705e-10, 'Japan': 2.924619048578996e-14, 'Russia': 3.055989321156519e-13, 'UAE': 5.004814734773123e-15, 'UK': 1.255806909290238e-18, 'ULA': 8.207353442877154e-14, 'USA': 1.0717216101435978e-12, 'SpaceX': 5.4642495272674705e-08}",121,2012,0.8461338781048496,True,SpaceX,0.07767265846736038,1,0.10717442165623581,True
France,"{'p_123_0': 'SpaceX', 'p_123_2': 'SpaceX', 'p_123_1': 'SpaceX'}",2.482055527283014e+18,"{'China': 0.7906798245614035, 'France': 0.6362719298245614, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.8928571428571429}","{'China': 0.0007316709862201902, 'France': 0.9408459978878191, 'Germany': 0.0001360895547573898, 'India': 0.055800192251284846, 'Israel': 3.0703119447933287e-09, 'Japan': 1.0354892614878937e-06, 'Russia': 0.002484886134277262, 'UAE': 4.8571597794173194e-14, 'UK': 2.8861624381853213e-11, 'ULA': 1.244712378776007e-07, 'USA': 6.057000725677348e-11, 'SpaceX': 6.534965883811824e-11}",123,2024,0.5889058170663772,False,SpaceX,0.07767265846736038,1,0.3644024826947082,True
SpaceX,{},0.0,"{'China': 0.7906798245614035, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.8928571428571429}","{'China': 1.7986699189992236e-21, 'France': 7.737544281001848e-20, 'Germany': 8.034059979404952e-10, 'India': 1.0258159950329094e-08, 'Israel': 6.5033269336365884e-21, 'Japan': 3.272631307714388e-15, 'Russia': 4.707898230522673e-23, 'UAE': 3.0167767832144384e-20, 'UK': 1.3073218964072372e-23, 'ULA': 1.4990733885037856e-18, 'USA': 9.98384928945199e-25, 'SpaceX': 0.9999999889384308}",124,2020,0.9533082997610854,True,SpaceX,0.07767265846736038,1,0.0,True
UK,{'p_125_0': 'SpaceX'},3.832932911110332e+18,"{'China': 0.7906798245614035, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7798522364217253, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.9}","{'China': 3.6237831963776726e-09, 'France': 9.638454518258844e-12, 'Germany': 1.0622297829937568e-12, 'India': 4.482142509277679e-13, 'Israel': 6.547160627618606e-05, 'Japan': 4.1828777549153025e-11, 'Russia': 3.692264416982939e-14, 'UAE': 2.048018575732914e-05, 'UK': 0.9999127683170941, 'ULA': 3.775729191231842e-15, 'USA': 5.051200041925452e-09, 'SpaceX': 1.2711628707390786e-06}",125,2024,0.8424731089686259,True,SpaceX,0.0848155156102175,1,0.11083519079245951,True
Japan,{'p_126_0': 'SpaceX'},2501294442103.0356,"{'China': 0.7906798245614035, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.9}","{'China': 2.4361122986061834e-15, 'France': 5.880430000048071e-12, 'Germany': 2.6531451478168244e-16, 'India': 3.0596822879928725e-13, 'Israel': 4.7282019642082477e-14, 'Japan': 0.9784003174786658, 'Russia': 0.021587608075176654, 'UAE': 1.0720404071884406e-14, 'UK': 4.7422848925316684e-12, 'ULA': 7.759293793612226e-13, 'USA': 3.162257893753112e-10, 'SpaceX': 1.2074118166360425e-05}",126,2013,0.951678293383076,True,SpaceX,0.0848155156102175,1,0.0016300063780094742,True
USA,{'p_128_0': 'SpaceX'},2.027562993771242e+18,"{'China': 0.7906798245614035, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.6975391498881431, 'SpaceX': 0.9}","{'China': 5.151318448000926e-15, 'France': 1.6234436052551164e-13, 'Germany': 2.0603459077939276e-07, 'India': 1.123053386348866e-08, 'Israel': 8.340936209803229e-10, 'Japan': 1.6023372032729965e-08, 'Russia': 2.921004608101013e-07, 'UAE': 3.144467718870225e-09, 'UK': 2.063985541846405e-09, 'ULA': 1.7535086981621436e-07, 'USA': 0.9999992925066414, 'SpaceX': 7.108169192759186e-10}",128,2017,0.6176984142361054,True,SpaceX,0.0848155156102175,1,0.33560988552498006,True
China,{'p_129_0': 'SpaceX'},1946431470433.0278,"{'China': 0.7906798245614035, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9}","{'China': 0.8821974948488934, 'France': 7.768915979606525e-09, 'Germany': 6.338747970411509e-06, 'India': 1.8356042174708006e-06, 'Israel': 5.868830130872887e-08, 'Japan': 0.06539223860951843, 'Russia': 0.00012104116842788963, 'UAE': 4.1200251097780767e-07, 'UK': 2.5481780559697815e-09, 'ULA': 0.00314757245255883, 'USA': 8.283860193268374e-06, 'SpaceX': 0.049124713700314}",129,2012,0.8461338781048496,True,SpaceX,0.0848155156102175,1,0.10717442165623581,True
Germany,{'p_130_0': 'SpaceX'},1.5466081478750994e+18,"{'China': 0.8067813765182186, 'France': 0.5965049342105263, 'Germany': 0.5661464585834334, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9}","{'China': 4.88880275002441e-10, 'France': 2.3268482116474326e-12, 'Germany': 0.9999999933258475, 'India': 3.894396930931359e-10, 'Israel': 3.270800793933723e-15, 'Japan': 3.833927702810722e-09, 'Russia': 9.164231566262732e-17, 'UAE': 1.9595603210406288e-09, 'UK': 1.247013836222524e-14, 'ULA': 4.3698166096789984e-16, 'USA': 1.308855167941401e-15, 'SpaceX': 2.33309972976172e-18}",130,2014,0.5916684889019738,True,SpaceX,0.0848155156102175,1,0.3616398108591117,True
SpaceX,"{'p_133_3': 'SpaceX', 'p_133_1': 'SpaceX'}",4.626043806836855e+18,"{'China': 0.8067813765182186, 'France': 0.5965049342105263, 'Germany': 0.590249433106576, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9}","{'China': 1.829484832410543e-17, 'France': 1.741150807105806e-08, 'Germany': 6.22318629674368e-23, 'India': 1.1476140881910291e-17, 'Israel': 7.894053201110508e-06, 'Japan': 1.657689390680111e-12, 'Russia': 4.8080690215711816e-15, 'UAE': 5.832284340773507e-15, 'UK': 0.029088585488785384, 'ULA': 2.0990754957194578e-13, 'USA': 8.967685477470076e-12, 'SpaceX': 0.9709035030356594}",133,2018,0.9533082997610854,True,SpaceX,0.0848155156102175,1,0.0,True
Israel,"{'p_134_1': 'SpaceX', 'p_134_0': 'SpaceX'}",5551267723425.819,"{'China': 0.8067813765182186, 'France': 0.5965049342105263, 'Germany': 0.590249433106576, 'India': 0.7542558486809359, 'Israel': 0.8151844843897825, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.90625}","{'China': 5.987836964105813e-17, 'France': 1.6109943566216119e-18, 'Germany': 2.535304046378104e-22, 'India': 5.845613376338066e-11, 'Israel': 0.9999996753188037, 'Japan': 1.2976231689802618e-15, 'Russia': 1.9120408268019335e-15, 'UAE': 3.244044998229275e-07, 'UK': 2.1656455695837094e-15, 'ULA': 3.191903669526148e-14, 'USA': 3.8142866742700777e-13, 'SpaceX': 2.1782177138406577e-10}",134,2012,0.760047313928979,True,SpaceX,0.09106551561021747,1,0.1932609858321065,True
UK,{'p_137_0': 'SpaceX'},2.1244350252092765e+17,"{'China': 0.8067813765182186, 'France': 0.5965049342105263, 'Germany': 0.590249433106576, 'India': 0.7542558486809359, 'Israel': 0.827505518763797, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.7928021048675061, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.90625}","{'China': 5.013245458519752e-09, 'France': 0.00048810700130265676, 'Germany': 3.759190497493624e-16, 'India': 0.18557878810035192, 'Israel': 1.9998350897937998e-16, 'Japan': 9.542464510280037e-08, 'Russia': 6.782511301614905e-15, 'UAE': 5.609601263252298e-13, 'UK': 0.8139330038979635, 'ULA': 5.615475833243336e-10, 'USA': 3.6911712626505375e-13, 'SpaceX': 6.3030107863539635e-15}",137,2016,0.8424731089686259,True,SpaceX,0.07874448123620303,1,0.11083519079245951,True
UK,{'p_141_0': 'SpaceX'},1.377685208383731e+18,"{'China': 0.8067813765182186, 'France': 0.5965049342105263, 'Germany': 0.590249433106576, 'India': 0.7542558486809359, 'Israel': 0.827505518763797, 'Japan': 0.8029838488913221, 'Russia': 0.6558504875406285, 'UAE': 0.7891975308641976, 'UK': 0.8043130990415336, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.90625}","{'China': 1.1004675748299665e-21, 'France': 2.7737483300060956e-15, 'Germany': 2.6725655913688433e-20, 'India': 1.6129915834731315e-08, 'Israel': 9.042738412263973e-15, 'Japan': 1.3416267960467783e-20, 'Russia': 3.398897170152597e-17, 'UAE': 1.6456744511863441e-19, 'UK': 0.9999999772986488, 'ULA': 3.787725375266327e-09, 'USA': 2.7836982439291913e-09, 'SpaceX': 1.2731955274536431e-18}",141,2019,0.8424731089686259,True,SpaceX,0.07874448123620303,1,0.11083519079245951,True
